-1495, -156, 512
-1498, -136, 501
-1510, -154, 513
-1460, -158, 500
-1371, -127, 479
-1313, -95, 460
-1261, -81, 452
-1193, -53, 413
-1134, -37, 370
-1098, -23, 343
-1098, -23, 343
-1060, -14, 319
-1037, -8, 299
-1042, -86, 296
-1022, -164, 225
-957, -138, 67
-858, -46, -50
-781, 38, -52
-709, 103, -4
-687, 122, 58
-687, 122, 58
-703, 126, 96
-683, 110, 100
-644, 94, 105
-626, 82, 129
-618, 112, 120
-,-,-
-1255, -123, 56
-1385, -195, 79
-1539, -252, 93
-1781, -343, 147
-1997, -533, 203
-1998, -745, 153
-1998, -808, 94
-1958, -719, 168
-1706, -511, 266
-1471, -306, 351
-1328, -226, 391
-1238, -210, 404
-1170, -200, 373
-1083, -163, 335
-1008, -124, 328
-928, -53, 324
-876, -6, 326
-876, -6, 326
-829, 20, 338
-801, 41, 326
-799, 67, 305
-803, 110, 266
-791, 130, 226
-775, 96, 197
-775, 96, 197
-735, 54, 175
-717, -20, 189
-713, -84, 231
-692, -89, 250
-627, -68, 245
-551, -75, 222
-514, -81, 169
-514, -81, 169
-485, -60, 135
-,-,-
-1353, -87, 61
-1462, -167, 50
-1600, -231, 19
-1705, -219, 60
-1776, -229, 142
-1830, -283, 205
-1843, -281, 304
-1815, -243, 405
-1721, -181, 442
-1607, -119, 431
-1529, -75, 404
-1455, -50, 377
-1435, -40, 329
-1449, -48, 249
-1415, -5, 158
-1415, -5, 158
-1312, 40, 109
-1190, 54, 99
-1132, 40, 123
-1107, 23, 171
-1082, 31, 180
-1023, 19, 147
-929, 28, 99
-929, 28, 99
-833, 12, 94
-758, 4, 86
-687, -18, 114
-584, -5, 129
-584, -5, 129
-482, 28, 103
-426, 79, 122
-384, 139, 164
-338, 174, 140
-308, 150, 100
-293, 122, 106
-,-,-
-1498, -88, 244
-1579, -83, 291
-1677, -199, 292
-1776, -262, 336
-1828, -307, 334
-1761, -310, 318
-1673, -272, 344
-1569, -216, 372
-1468, -147, 369
-1394, -108, 366
-1324, -92, 352
-1258, -101, 342
-1211, -63, 329
-1154, -28, 305
-1114, 0, 274
-1071, -9, 244
-1044, 5, 213
-1000, 34, 203
-972, 44, 240
-972, 44, 240
-935, 34, 282
-890, 60, 261
-850, 144, 221
-848, 192, 221
-849, 173, 225
-824, 134, 206
-824, 134, 206
-799, 90, 174
-817, 11, 124
-790, -34, 81
-697, -29, 85
-608, -18, 101
-537, 0, 99
-537, 0, 99
-494, 15, 96
-484, 29, 47
-,-,-
-1543, 59, 236
-1670, 58, 279
-1763, 58, 348
-1763, -6, 348
-1772, -41, 435
-1725, -43, 462
-1640, -27, 440
-1524, 6, 400
-1389, 31, 368
-1269, 58, 360
-1165, 86, 355
-1059, 132, 330
-980, 162, 307
-980, 162, 307
-931, 133, 334
-916, 111, 372
-846, 137, 301
-827, 176, 216
-803, 196, 259
-766, 221, 343
-750, 228, 339
-751, 208, 286
-751, 208, 286
-788, 146, 193
-799, 80, 77
-762, 60, 31
-677, 111, 38
-613, 142, 41
-613, 142, 41
-602, 122, 14
-579, 90, -11
-535, 91, -21
-493, 123, 13
-471, 147, 104
-471, 147, 104
-,-,-
-1861, -125, 100
-1784, -82, 187
-1661, -55, 266
-1522, 2, 324
-1396, 47, 348
-1321, 77, 290
-1321, 77, 290
-1254, 104, 261
-1176, 118, 278
-1125, 130, 310
-1101, 139, 310
-1098, 107, 317
-1064, 85, 303
-1004, 76, 262
-968, 76, 228
-932, 67, 177
-907, 57, 134
-907, 57, 134
-865, 66, 127
-805, 101, 115
-758, 140, 86
-742, 145, 80
-698, 123, 106
-698, 123, 106
-655, 103, 116
-617, 135, 95
-568, 176, 101
-529, 165, 133
-516, 120, 158
-505, 96, 165
-490, 112, 128
-490, 112, 128
-,-,-
-1628, -125, 410
-1687, -200, 423
-1723, -254, 411
-1685, -236, 408
-1590, -149, 430
-1474, -57, 459
-1474, -57, 459
-1379, -3, 485
-1295, 27, 486
-1200, 61, 480
-1096, 87, 482
-1035, 88, 466
-1008, 88, 417
-961, 81, 353
-871, 126, 281
-871, 126, 281
-824, 167, 244
-834, 148, 253
-857, 65, 243
-828, 21, 192
-756, 71, 189
-674, 106, 179
-674, 106, 179
-656, 84, 114
-645, 10, 64
-588, 3, 50
-522, 27, 62
-522, 27, 62
-475, 50, 47
-442, 72, 39
-430, 66, 36
-,-,-
-1412, 55, 287
-1491, 49, 341
-1592, -53, 325
-1661, -78, 295
-1692, -98, 297
-1687, -147, 336
-1654, -164, 370
-1601, -145, 375
-1506, -105, 373
-1407, -75, 379
-1304, -40, 355
-1226, 4, 321
-1226, 4, 321
-1177, 35, 290
-1121, 33, 280
-1065, -6, 276
-1015, -9, 245
-960, 54, 223
-923, 97, 269
-923, 97, 269
-920, 99, 348
-918, 87, 358
-908, 47, 324
-899, -11, 246
-854, -36, 177
-854, -36, 177
-796, -57, 166
-729, -64, 170
-650, -30, 118
-576, -14, 46
-547, -17, 18
-528, -15, 33
-507, 6, 48
-507, 6, 48
-488, 36, 34
-437, 79, 20
-379, 137, 29
-379, 137, 29
-360, 181, 58
-387, 201, 56
-,-,-
-1365, 39, 279
-1374, 34, 373
-1378, 46, 415
-1378, 46, 415
-1441, 43, 444
-1498, 37, 501
-1502, -11, 552
-1513, -57, 593
-1507, -71, 594
-1472, -80, 575
-1429, -107, 549
-1395, -140, 520
-1355, -153, 513
-1298, -113, 540
-1257, -68, 580
-1237, -31, 599
-1228, -12, 604
-1229, 16, 587
-1215, 13, 533
-1215, 13, 453
-1188, -9, 453
-1136, -5, 386
-1061, -2, 322
-1011, -21, 222
-973, -26, 144
-916, -31, 147
-851, -27, 183
-776, 15, 182
-776, 15, 182
-679, 63, 165
-595, 113, 143
-560, 134, 124
-526, 140, 107
-498, 113, 143
-,-,-
-1203, -3, 136
-1203, -3, 136
-1214, -43, 165
-1249, 11, 193
-1282, 57, 229
-1349, 70, 260
-1459, 63, 313
-1556, 20, 346
-1616, -21, 369
-1628, -42, 391
-1599, -65, 417
-1534, -54, 449
-1534, -54, 449
-1445, -21, 465
-1349, 16, 454
-1265, 47, 440
-1210, 74, 408
-1183, 79, 378
-1139, 68, 333
-1073, 74, 237
-1026, 92, 185
-1008, 102, 193
-1001, 101, 189
-1001, 101, 189
-996, 72, 152
-955, 70, 135
-890, 86, 152
-847, 106, 178
-826, 120, 215
-799, 124, 230
-748, 126, 180
-748, 126, 180
-683, 119, 118
-612, 145, 69
-519, 158, 71
-414, 170, 105
-371, 180, 114
-374, 170, 117
-,-,-
-1150, 59, 215
-1247, 105, 355
-1291, 114, 443
-1345, 100, 494
-1386, 98, 562
-1390, 135, 597
-1375, 147, 610
-1383, 125, 607
-1373, 96, 595
-1371, 56, 577
-1363, 14, 567
-1363, 14, 567
-1349, -3, 565
-1325, -16, 550
-1311, -38, 543
-1293, -52, 543
-1253, -43, 501
-1206, -22, 459
-1173, -9, 446
-1141, 5, 444
-1112, 5, 423
-1112, 5, 423
-1068, 15, 387
-1033, 24, 364
-1008, 22, 355
-986, 7, 344
-954, 0, 320
-959, -25, 307
-959, -25, 307
-999, -56, 282
-935, -57, 230
-768, -14, 175
-561, 78, 181
-392, 196, 231
-319, 254, 269
-,-,-
-1071, -40, 207
-1166, -23, 225
-1270, -95, 273
-1450, -134, 334
-1604, -149, 404
-1578, -98, 465
-1572, -76, 534
-1581, -72, 570
-1547, -58, 557
-1503, -71, 528
-1452, -95, 502
-1400, -98, 488
-1400, -98, 488
-1356, -94, 474
-1316, -91, 467
-1258, -89, 437
-1174, -78, 404
-1109, -61, 365
-1060, -55, 359
-1009, -36, 351
-986, -37, 335
-975, -46, 280
-960, -40, 237
-973, 3, 219
-973, 3, 219
-981, 34, 240
-982, -8, 292
-949, -72, 223
-892, -103, 107
-797, -107, 91
-688, -67, 127
-577, -22, 155
-577, -22, 155
-505, 17, 154
-452, 59, 128
-,-,-
-877, 107, 239
-867, 118, 223
-875, 119, 229
-927, 140, 223
-927, 140, 223
-1012, 119, 215
-1089, 69, 209
-1166, 53, 201
-1253, 75, 186
-1351, 103, 200
-1477, 102, 239
-1602, 76, 279
-1693, 26, 336
-1727, -1, 384
-1727, -1, 384
-1723, -27, 433
-1680, -43, 483
-1588, -29, 473
-1471, -18, 447
-1387, -3, 396
-1313, 34, 345
-1239, 56, 297
-1178, 51, 254
-1153, 39, 252
-1117, 29, 280
-1117, 29, 280
-1058, 11, 263
-1002, 23, 243
-970, 56, 231
-931, 58, 218
-881, 57, 227
-853, 64, 216
-853, 64, 216
-813, 65, 201
-763, 65, 179
-700, 83, 152
-616, 118, 164
-552, 158, 164
-489, 183, 145
-489, 183, 145
-440, 186, 130
-424, 173, 114
-419, 161, 101
-,-,-
-1365, 89, 124
-1499, 73, 134
-1625, 40, 198
-1716, 57, 232
-1769, 51, 281
-1811, -19, 397
-1780, -89, 488
-1716, -16, 521
-1716, -16, 521
-1561, 28, 553
-1359, 95, 556
-1214, 150, 515
-1121, 154, 446
-1065, 123, 400
-1022, 104, 347
-1002, 111, 298
-958, 116, 271
-934, 112, 265
-904, 95, 242
-904, 95, 242
-896, 84, 228
-853, 79, 222
-814, 33, 208
-776, 10, 190
-762, 10, 156
-762, 10, 156
-760, -20, 90
-757, -43, 49
-726, -39, 99
-681, -22, 104
-633, -4, 108
-604, 36, 132
-604, 36, 132
-564, 63, 154
-511, 80, 151
-452, 104, 174
-452, 124, 157
-,-,-
-1430, -36, 54
-1427, -26, 99
-1493, -50, 155
-1588, -67, 226
-1602, -50, 312
-1559, -38, 420
-1510, -12, 490
-1469, 0, 495
-1469, 0, 495
-1433, 2, 488
-1394, -18, 471
-1347, -23, 460
-1297, -5, 447
-1231, 7, 433
-1164, 17, 418
-1119, 23, 423
-1086, 46, 420
-1086, 46, 420
-1053, 53, 383
-1018, 45, 334
-1002, -2, 253
-982, -19, 176
-942, -11, 156
-914, 43, 124
-848, 78, 95
-848, 78, 95
-809, 56, 87
-783, 31, 56
-732, 37, 16
-732, 37, 16
-682, 55, 52
-646, 50, 122
-614, 41, 143
-592, -1, 152
-592, -1, 152
-557, -26, 139
-503, -8, 104
-,-,-
-915, 137, 88
-973, 124, 184
-993, 128, 236
-1080, 96, 269
-1080, 96, 269
-1251, 26, 292
-1434, 18, 332
-1573, 28, 449
-1666, 61, 581
-1757, 111, 640
-1844, 111, 696
-1853, 78, 732
-1809, 57, 732
-1736, 58, 695
-1736, 58, 695
-1663, 83, 661
-1608, 77, 625
-1546, 48, 580
-1432, 39, 520
-1293, 36, 474
-1172, 57, 456
-1075, 76, 412
-954, 89, 336
-954, 89, 336
-844, 78, 258
-763, 60, 235
-667, 67, 222
-547, 88, 180
-471, 103, 119
-471, 103, 119
-434, 109, 69
-427, 85, 45
-403, 74, 25
-389, 70, 25
-389, 70, 25
-390, 76, 49
-411, 45, 103
-437, 23, 143
-,-,-
-1700, 102, 498
-1643, 135, 456
-1565, 138, 412
-1504, 85, 401
-1504, 85, 401
-1441, 28, 366
-1380, -2, 354
-1295, 6, 355
-1228, 39, 333
-1197, 42, 293
-1206, 36, 255
-1252, 5, 239
-1252, 5, 239
-1264, 0, 237
-1221, 37, 259
-1191, 30, 271
-1165, -10, 258
-1133, -2, 193
-1081, 23, 134
-992, 12, 132
-992, 12, 132
-924, -26, 142
-864, -17, 137
-785, 11, 154
-739, 11, 175
-678, 0, 183
-678, 0, 183
-628, -26, 232
-580, 9, 267
-540, 73, 251
-449, 98, 256
-372, 119, 221
-372, 119, 221
-339, 165, 145
-341, 217, 31
-,-,-
-1307, 164, 314
-1368, 88, 356
-1412, 60, 401
-1415, 50, 439
-1457, 52, 493
-1516, 50, 516
-1594, -10, 570
-1594, -10, 570
-1624, -47, 611
-1591, -70, 642
-1523, -82, 632
-1440, -80, 607
-1402, -27, 604
-1378, 25, 644
-1335, 58, 670
-1292, 56, 669
-1268, 42, 638
-1244, 18, 620
-1209, 2, 593
-1209, 2, 593
-1167, 1, 544
-1108, -14, 499
-1019, -17, 446
-901, 14, 397
-826, 54, 365
-778, 46, 343
-778, 46, 343
-712, 58, 294
-665, 51, 261
-616, 50, 233
-556, 48, 237
-527, 49, 233
-527, 49, 233
-474, 55, 208
-402, 70, 170
-373, 85, 136
-378, 98, 125
-375, 84, 107
-375, 84, 107
-376, 51, 60
-415, 30, -13
-,-,-
-1160, 49, 327
-1270, 52, 269
-1327, 46, 385
-1411, 14, 446
-1574, -20, 488
-1753, -34, 549
-1861, -94, 627
-1861, -94, 627
-1857, -207, 689
-1745, -255, 716
-1606, -243, 734
-1467, -178, 722
-1316, -124, 686
-1173, -92, 641
-1078, -90, 599
-1043, -107, 544
-1012, -87, 492
-939, -53, 487
-875, 1, 482
-873, 29, 447
-897, 46, 383
-901, 17, 318
-901, 17, 318
-865, -31, 250
-829, -82, 158
-815, -144, 121
-782, -189, 140
-755, -175, 151
-706, -148, 178
-648, -138, 233
-605, -144, 258
-587, -150, 255
-551, -115, 236
-494, -73, 201
-494, -73, 201
-443, -40, 155
-431, 10, 97
-426, 61, 65
-,-,-
-1097, 145, 131
-1137, 94, 164
-1159, -50, 287
-1226, -188, 370
-1306, -253, 415
-1383, -287, 468
-1461, -375, 558
-1524, -490, 629
-1581, -539, 645
-1618, -536, 682
-1594, -500, 737
-1544, -443, 777
-1460, -371, 806
-1371, -307, 808
-1283, -269, 794
-1180, -211, 765
-1064, -142, 733
-975, -86, 688
-914, -43, 634
-876, -54, 581
-840, -43, 505
-840, -43, 505
-806, -7, 433
-789, 10, 379
-776, -25, 348
-769, -16, 300
-757, 21, 262
-736, 6, 262
-736, 6, 262
-716, -8, 261
-697, 10, 258
-693, 19, 260
-666, 19, 239
-624, 32, 164
-624, 32, 164
-585, 69, 71
-552, 107, -37
-,-,-
-1348, -156, 451
-1375, -178, 562
-1412, -203, 646
-1480, -259, 742
-1559, -345, 833
-1565, -372, 888
-1565, -386, 956
-1510, -361, 1007
-1432, -331, 1013
-1350, -318, 974
-1248, -301, 931
-1163, -257, 889
-1072, -216, 868
-995, -178, 818
-934, -155, 704
-899, -153, 643
-887, -176, 620
-839, -179, 577
-822, -158, 545
-822, -158, 545
-829, -149, 520
-838, -150, 483
-850, -159, 424
-818, -149, 379
-793, -127, 361
-784, -115, 319
-752, -108, 282
-718, -92, 265
-679, -91, 262
-615, -77, 234
-545, -56, 198
-509, -46, 171
-509, -46, 171
-,-,-
-1351, -5, 722
-1515, -3, 771
-1515, -3, 771
-1689, -94, 776
-1793, -169, 841
-1819, -187, 968
-1725, -180, 1063
-1602, -169, 1093
-1503, -171, 1040
-1392, -166, 953
-1276, -162, 903
-1168, -143, 858
-1065, -130, 803
-989, -105, 754
-929, -83, 695
-869, -50, 632
-790, -22, 609
-762, 1, 615
-826, -6, 594
-937, -58, 528
-1018, -139, 462
-1053, -181, 398
-1037, -164, 336
-989, -123, 312
-989, -123, 312
-926, -100, 313
-844, -83, 306
-786, -74, 260
-746, -68, 195
-679, -57, 127
-614, -62, 94
-560, -55, 58
-504, -48, 28
-504, -48, 28
-430, -35, -1
-363, 2, -26
-325, 37, -49
-,-,-
-1321, -18, 632
-1321, -18, 632
-1334, 42, 643
-1362, 80, 618
-1367, 80, 643
-1349, 67, 683
-1343, 81, 727
-1373, 65, 758
-1403, 47, 766
-1402, 14, 784
-1402, 14, 784
-1353, 0, 806
-1316, -3, 821
-1294, -9, 813
-1284, -12, 778
-1279, -50, 759
-1222, -71, 712
-1131, -40, 635
-1084, -13, 588
-1044, -9, 545
-993, 2, 487
-993, 2, 487
-956, -3, 448
-938, 3, 439
-908, 30, 442
-876, 63, 443
-876, 63, 443
-847, 85, 446
-817, 109, 433
-804, 98, 433
-770, 78, 408
-734, 67, 350
-734, 67, 350
-703, 53, 289
-667, 51, 259
-616, 33, 247
-559, 16, 205
-505, 14, 156
-505, 14, 156
-473, 11, 101
-460, 15, 32
-445, 33, -22
-444, 40, -63
-,-,-
-1414, 119, 730
-1519, 64, 780
-1594, 6, 828
-1613, -53, 867
-1613, -95, 878
-1573, -120, 859
-1478, -118, 827
-1353, -89, 781
-1244, -64, 729
-1149, -35, 678
-1099, -23, 635
-1076, -31, 590
-1037, -29, 521
-995, -26, 470
-995, -26, 470
-977, -41, 437
-918, -16, 413
-878, 16, 405
-871, 22, 412
-836, 31, 406
-825, 29, 396
-825, 29, 396
-831, 7, 370
-832, -6, 307
-813, -25, 256
-805, -47, 224
-791, -61, 201
-771, -66, 182
-771, -66, 182
-775, -82, 201
-783, -71, 238
-735, -24, 259
-672, 0, 256
-603, 30, 220
-547, 53, 179
-547, 53, 179
-472, 72, 148
-,-,-
-1001, 141, 334
-1013, 160, 426
-1114, 168, 503
-1179, 168, 540
-1202, 180, 564
-1244, 199, 601
-1331, 199, 683
-1421, 202, 769
-1507, 176, 837
-1507, 176, 837
-1570, 113, 917
-1585, 45, 965
-1574, 2, 962
-1520, -25, 921
-1424, -29, 888
-1303, -5, 865
-1186, 38, 812
-1102, 58, 747
-1053, 61, 708
-1007, 61, 657
-1007, 61, 657
-960, 61, 593
-906, 71, 535
-877, 75, 485
-820, 81, 445
-800, 68, 401
-800, 68, 401
-801, 47, 365
-781, 25, 335
-781, -2, 306
-745, -8, 262
-687, -9, 232
-687, -9, 232
-651, -24, 242
-659, -57, 292
-654, -58, 307
-611, -27, 287
-577, 11, 296
-533, 33, 289
-533, 33, 289
-494, 50, 228
-470, 62, 140
-457, 76, 46
-,-,-
-1241, 19, 568
-1241, 19, 568
-1217, 75, 617
-1178, 172, 655
-1124, 225, 669
-1176, 188, 660
-1271, 117, 772
-1303, 91, 945
-1288, 97, 1071
-1290, 77, 1091
-1295, 25, 1079
-1292, -37, 1087
-1233, -47, 1062
-1161, -24, 999
-1095, 2, 904
-1095, 2, 904
-1033, 7, 794
-980, -11, 740
-927, -4, 740
-885, 24, 730
-886, 49, 688
-910, 27, 621
-910, 27, 621
-918, 11, 570
-895, 34, 552
-918, 38, 556
-984, 11, 545
-1014, -20, 482
-1014, -20, 482
-992, -29, 395
-937, -38, 315
-894, -44, 269
-838, -29, 225
-773, -16, 179
-677, -1, 133
-566, 24, 107
-566, 24, 107
-,-,-
-1194, 83, 482
-1172, 95, 523
-1162, 141, 549
-1162, 141, 549
-1129, 186, 545
-1181, 180, 568
-1301, 141, 619
-1429, 108, 672
-1575, 64, 731
-1686, 5, 747
-1735, -4, 730
-1684, 1, 723
-1549, 11, 752
-1386, 36, 773
-1386, 36, 773
-1260, 77, 739
-1131, 105, 641
-1003, 96, 578
-906, 98, 547
-819, 119, 521
-772, 115, 466
-765, 109, 382
-765, 109, 382
-825, 117, 298
-821, 105, 253
-763, 48, 251
-688, -2, 269
-646, -15, 278
-597, -23, 260
-550, -30, 210
-550, -30, 210
-486, -30, 203
-427, -23, 221
-403, -21, 216
-,-,-
-1332, -13, 430
-1377, -33, 555
-1426, -54, 638
-1454, -68, 687
-1454, -68, 687
-1465, -93, 742
-1424, -99, 803
-1352, -81, 818
-1256, -58, 766
-1158, -24, 723
-1089, 15, 668
-1051, 17, 622
-1026, 3, 602
-1016, 8, 584
-1012, 24, 571
-1012, 24, 571
-1011, 40, 567
-1013, 43, 546
-1024, 25, 517
-1047, 16, 482
-1087, 20, 459
-1086, 0, 466
-1072, -38, 442
-1013, -59, 365
-1013, -59, 365
-921, -53, 298
-830, -18, 241
-734, 35, 191
-642, 70, 161
-583, 65, 144
-554, 55, 121
-530, 26, 110
-530, 26, 110
-478, 17, 113
-438, 35, 114
-422, 54, 143
-403, 59, 154
-,-,-
-1374, 65, 312
-1448, 16, 265
-1475, -15, 315
-1528, -48, 374
-1598, -97, 403
-1651, -135, 432
-1603, -131, 482
-1498, -95, 545
-1386, -45, 542
-1303, 0, 519
-1303, 0, 519
-1206, 41, 507
-1103, 76, 488
-1013, 86, 486
-957, 67, 466
-935, 50, 435
-921, 61, 396
-921, 61, 396
-952, 46, 384
-999, 16, 383
-1054, -17, 376
-1088, -50, 353
-1055, -19, 278
-970, 8, 219
-896, 46, 221
-896, 46, 221
-828, 84, 225
-769, 116, 224
-740, 92, 222
-709, 84, 177
-672, 85, 148
-672, 85, 148
-629, 73, 187
-586, 63, 206
-556, 52, 203
-538, 46, 189
-515, 45, 175
-515, 45, 175
-,-,-
-1486, 98, 347
-1486, 98, 347
-1575, 120, 401
-1652, 153, 509
-1727, 161, 604
-1766, 152, 662
-1742, 109, 673
-1635, 90, 672
-1516, 98, 665
-1420, 113, 630
-1315, 125, 594
-1215, 127, 578
-1127, 117, 555
-1053, 136, 505
-1009, 144, 474
-1009, 144, 474
-971, 140, 447
-961, 106, 432
-926, 117, 393
-878, 127, 368
-848, 112, 330
-832, 69, 278
-803, 40, 236
-783, 36, 213
-783, 36, 213
-765, 47, 198
-711, 39, 171
-683, 55, 139
-681, 84, 109
-681, 84, 109
-667, 70, 124
-649, 63, 128
-636, 54, 144
-617, 53, 165
-574, 73, 146
-574, 73, 146
-543, 93, 148
-512, 110, 151
-485, 104, 176
-504, 100, 153
-,-,-
-1604, 0, 431
-1680, 9, 514
-1723, 11, 591
-1723, 11, 591
-1702, 30, 701
-1669, 47, 809
-1619, 53, 863
-1533, 67, 885
-1423, 86, 884
-1314, 103, 836
-1192, 104, 765
-1113, 98, 707
-1047, 106, 639
-982, 124, 588
-982, 124, 588
-936, 128, 541
-899, 134, 469
-880, 120, 389
-863, 87, 342
-845, 76, 332
-828, 80, 332
-828, 80, 332
-822, 93, 327
-845, 70, 307
-878, 53, 294
-911, 16, 306
-925, -27, 306
-925, -27, 306
-874, -19, 266
-812, 11, 200
-756, 36, 150
-718, 53, 113
-687, 54, 66
-653, 46, 17
-653, 46, 17
-615, 40, -7
-559, 45, -15
-495, 79, -20
-426, 102, 13
-426, 102, 13
-378, 125, 76
-,-,-
-1298, 248, 417
-1459, 201, 360
-1537, 185, 346
-1572, 205, 411
-1633, 181, 497
-1674, 120, 613
-1670, 78, 659
-1600, 78, 656
-1500, 99, 626
-1390, 125, 585
-1390, 125, 585
-1282, 124, 525
-1170, 106, 494
-1097, 114, 455
-1055, 117, 419
-1022, 99, 391
-987, 99, 344
-930, 101, 314
-902, 114, 302
-879, 97, 307
-862, 62, 292
-862, 62, 292
-829, 68, 265
-808, 82, 248
-808, 59, 218
-793, 40, 158
-769, 28, 134
-769, 28, 134
-777, 11, 137
-749, -11, 155
-635, 23, 179
-559, 80, 201
-559, 104, 230
-559, 104, 230
-584, 105, 221
-599, 101, 168
-,-,-
-1492, 200, 439
-1492, 200, 439
-1542, 153, 511
-1574, 145, 615
-1566, 167, 687
-1509, 177, 761
-1457, 155, 783
-1392, 135, 730
-1312, 131, 674
-1210, 127, 645
-1123, 118, 634
-1062, 124, 610
-1017, 131, 585
-997, 124, 566
-974, 135, 535
-955, 125, 510
-955, 125, 510
-974, 108, 486
-985, 69, 456
-1019, 42, 415
-1073, 59, 383
-1144, 29, 394
-1172, -49, 385
-1150, -47, 326
-1078, 12, 256
-1078, 12, 256
-978, 68, 224
-849, 111, 238
-716, 122, 309
-632, 134, 345
-591, 146, 297
-540, 131, 257
-446, 111, 242
-371, 92, 241
-,-,-
-1260, -45, 327
-1478, -60, 348
-1629, -105, 507
-1704, -86, 590
-1711, -76, 661
-1667, -65, 727
-1614, -45, 767
-1532, -34, 771
-1438, -53, 752
-1348, -59, 721
-1249, -48, 663
-1159, -36, 598
-1159, -36, 598
-1090, -29, 561
-1033, -12, 544
-989, 7, 513
-953, 18, 466
-906, 5, 420
-882, -19, 375
-864, -25, 323
-864, -25, 323
-863, -11, 314
-890, -25, 324
-949, -43, 356
-987, -37, 373
-1023, -43, 396
-1034, -25, 409
-1039, -16, 417
-1018, -23, 410
-953, -18, 354
-863, 2, 306
-863, 2, 306
-784, 9, 261
-680, 10, 190
-547, 26, 132
-433, 66, 102
-433, 66, 102
-345, 110, 90
-284, 136, 105
-,-,-
-1326, 183, 544
-1369, 207, 547
-1382, 197, 575
-1376, 162, 622
-1351, 155, 651
-1332, 153, 662
-1308, 129, 679
-1266, 107, 667
-1209, 96, 629
-1152, 100, 590
-1103, 112, 553
-1052, 118, 537
-1023, 106, 517
-1033, 88, 469
-1033, 88, 469
-1045, 82, 432
-1053, 65, 412
-1044, 48, 394
-1041, 28, 400
-1045, 17, 400
-1013, 8, 393
-978, 9, 385
-978, 9, 385
-963, 14, 361
-935, 9, 341
-903, 31, 327
-901, 47, 308
-901, 47, 308
-880, 44, 311
-830, 25, 320
-744, 17, 306
-636, 32, 271
-540, 63, 242
-540, 63, 242
-478, 77, 238
-436, 113, 203
-398, 156, 144
-387, 193, 119
-,-,-
-1517, -61, 518
-1531, -75, 580
-1531, -75, 580
-1514, -82, 629
-1473, -90, 650
-1403, -87, 647
-1317, -50, 635
-1230, -20, 625
-1174, -6, 617
-1122, 10, 585
-1081, 2, 532
-1061, -22, 494
-1037, -27, 450
-1017, -35, 428
-977, -30, 390
-977, -30, 390
-926, -9, 350
-895, -3, 332
-890, -20, 317
-886, -21, 272
-876, -7, 203
-875, -4, 181
-875, -4, 181
-858, -21, 189
-846, -13, 184
-876, -6, 120
-906, -10, 108
-904, -5, 162
-890, 13, 227
-890, 13, 227
-869, 23, 244
-828, 34, 234
-782, 41, 209
-721, 52, 198
-660, 65, 209
-660, 65, 209
-614, 78, 212
-592, 94, 194
-,-,-
-1567, -95, 444
-1604, -159, 447
-1573, -201, 466
-1474, -191, 498
-1373, -131, 532
-1290, -79, 540
-1290, -79, 540
-1199, -23, 521
-1133, 12, 512
-1081, 38, 502
-1044, 65, 492
-1039, 75, 484
-1047, 65, 457
-1048, 64, 402
-1050, 46, 365
-1073, 38, 290
-1073, 38, 290
-1071, 53, 215
-1063, 41, 233
-1052, 44, 292
-1027, 43, 357
-1009, 8, 395
-1003, -32, 386
-973, -41, 348
-940, -42, 345
-940, -42, 345
-881, -46, 340
-810, -38, 271
-741, -11, 201
-667, 20, 210
-619, 53, 236
-591, 74, 197
-591, 74, 197
-,-,-
-1136, 32, 298
-1123, 51, 321
-1173, 66, 321
-1263, 78, 336
-1263, 78, 336
-1368, 40, 357
-1469, -15, 385
-1557, -65, 449
-1625, -100, 512
-1650, -137, 559
-1606, -158, 587
-1522, -146, 570
-1402, -124, 541
-1278, -88, 519
-1185, -68, 504
-1094, -48, 492
-1029, -2, 459
-1012, 2, 435
-1021, -14, 410
-1028, -25, 376
-1028, -25, 320
-1018, -47, 320
-960, -29, 255
-887, 26, 232
-837, 76, 259
-838, 84, 300
-876, 73, 298
-909, 51, 258
-909, 51, 258
-896, 41, 233
-866, 46, 253
-852, 56, 280
-851, 68, 286
-827, 69, 279
-827, 69, 279
-785, 85, 268
-764, 85, 267
-750, 88, 243
-723, 105, 187
-716, 94, 151
-716, 94, 151
-704, 78, 113
-645, 87, 62
-583, 96, 19
-528, 115, -39
-507, 126, -78
-507, 126, -78
-,-,-
-1550, -217, 377
-1568, -177, 429
-1554, -135, 506
-1521, -89, 599
-1462, -52, 678
-1462, -52, 678
-1382, -2, 712
-1291, 40, 703
-1191, 58, 674
-1108, 61, 621
-1029, 60, 573
-967, 78, 529
-939, 81, 488
-935, 75, 461
-935, 75, 461
-935, 42, 453
-935, 14, 438
-918, 28, 424
-950, 38, 417
-950, 38, 417
-1029, 19, 417
-1120, -1, 403
-1104, -24, 356
-1065, -23, 298
-985, -17, 258
-916, -4, 263
-855, 20, 251
-838, 36, 231
-838, 36, 231
-847, 1, 257
-845, -23, 263
-833, -19, 270
-811, 0, 264
-766, 15, 250
-766, 15, 250
-762, 21, 261
-736, 24, 245
-699, 38, 206
-673, 52, 183
-674, 55, 157
-674, 55, 157
-633, 66, 142
-593, 87, 109
-,-,-
-1196, 2, 430
-1196, 2, 430
-1262, 40, 488
